asset_id,name,priority,scope,source_path,size_px,background,existing_art,status,brief,creator_or_source,usage_rights,notes
dungeons-broken-observatory-stage-01,Broken Observatory stage 1,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/stage-01.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-broken-observatory-stage-02,Broken Observatory stage 2,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/stage-02.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-broken-observatory-stage-03,Broken Observatory stage 3,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/stage-03.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-broken-observatory-stage-04,Broken Observatory stage 4,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/stage-04.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-broken-observatory-boss-arena,Broken Observatory boss arena,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/boss-arena.png,1920x1080,Full image,,Not started,Environment without boss; clear center for future combat overlays.,,,
dungeons-broken-observatory-boss,Broken Observatory boss,P3,Proposed dungeon,asset-inbox/dungeons/broken-observatory/boss.png,1024x1024,Full image,,Not started,Boss identity must be approved for proposed dungeons. Existing wide boss art may be retained until a portrait is needed.,,,
dungeons-broken-observatory-enemy-charging,Broken Observatory charging enemy,P3,Proposed enemy identity,asset-inbox/dungeons/broken-observatory/enemy-charging.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate charging behavior.,,,
dungeons-broken-observatory-enemy-channeling,Broken Observatory channeling enemy,P3,Proposed enemy identity,asset-inbox/dungeons/broken-observatory/enemy-channeling.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate channeling behavior.,,,
dungeons-broken-observatory-enemy-fortified,Broken Observatory fortified enemy,P3,Proposed enemy identity,asset-inbox/dungeons/broken-observatory/enemy-fortified.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate fortified behavior.,,,
dungeons-oathbreakers-end-entrance,Oathbreakers End entrance,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/entrance.png,1920x1080,Full image,,Not started,Shattered Expanse environment; leave space for title overlays; future names and themes require approval.,,,
dungeons-oathbreakers-end-stage-01,Oathbreakers End stage 1,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/stage-01.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-oathbreakers-end-stage-02,Oathbreakers End stage 2,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/stage-02.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-oathbreakers-end-stage-03,Oathbreakers End stage 3,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/stage-03.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-oathbreakers-end-stage-04,Oathbreakers End stage 4,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/stage-04.png,1920x1080,Full image,,Not started,Different location within the same dungeon; do not reuse the entrance composition.,,,
dungeons-oathbreakers-end-boss-arena,Oathbreakers End boss arena,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/boss-arena.png,1920x1080,Full image,,Not started,Environment without boss; clear center for future combat overlays.,,,
dungeons-oathbreakers-end-boss,Oathbreakers End boss,P3,Proposed dungeon,asset-inbox/dungeons/oathbreakers-end/boss.png,1024x1024,Full image,,Not started,Boss identity must be approved for proposed dungeons. Existing wide boss art may be retained until a portrait is needed.,,,
dungeons-oathbreakers-end-enemy-charging,Oathbreakers End charging enemy,P3,Proposed enemy identity,asset-inbox/dungeons/oathbreakers-end/enemy-charging.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate charging behavior.,,,
dungeons-oathbreakers-end-enemy-channeling,Oathbreakers End channeling enemy,P3,Proposed enemy identity,asset-inbox/dungeons/oathbreakers-end/enemy-channeling.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate channeling behavior.,,,
dungeons-oathbreakers-end-enemy-fortified,Oathbreakers End fortified enemy,P3,Proposed enemy identity,asset-inbox/dungeons/oathbreakers-end/enemy-fortified.png,1024x1024,Full image,,Not started,Enemy design pending; visual silhouette should communicate fortified behavior.,,,
character-future-t01-weapons-sword,Tier 1 sword,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/sword.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-weapons-axe,Tier 1 axe,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/axe.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-weapons-mace,Tier 1 mace,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/mace.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-weapons-dagger,Tier 1 dagger,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/dagger.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-weapons-bow,Tier 1 bow,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/bow.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-weapons-staff,Tier 1 staff,P3,Proposed equipment system,asset-inbox/character/future/t01/weapons/staff.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-offhand-shield,Tier 1 shield,P3,Proposed equipment system,asset-inbox/character/future/t01/offhand/shield.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-offhand-parrying-blade,Tier 1 parrying-blade,P3,Proposed equipment system,asset-inbox/character/future/t01/offhand/parrying-blade.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-offhand-focus,Tier 1 focus,P3,Proposed equipment system,asset-inbox/character/future/t01/offhand/focus.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t01-armor-light-helm,Tier 1 light helm,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/light-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-light-chest,Tier 1 light chest,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/light-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-light-gloves,Tier 1 light gloves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/light-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-light-greaves,Tier 1 light greaves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/light-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-light-boots,Tier 1 light boots,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/light-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-medium-helm,Tier 1 medium helm,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/medium-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-medium-chest,Tier 1 medium chest,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/medium-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-medium-gloves,Tier 1 medium gloves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/medium-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-medium-greaves,Tier 1 medium greaves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/medium-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-medium-boots,Tier 1 medium boots,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/medium-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-heavy-helm,Tier 1 heavy helm,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/heavy-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-heavy-chest,Tier 1 heavy chest,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/heavy-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-heavy-gloves,Tier 1 heavy gloves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/heavy-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-heavy-greaves,Tier 1 heavy greaves,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/heavy-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-armor-heavy-boots,Tier 1 heavy boots,P3,Proposed equipment system,asset-inbox/character/future/t01/armor/heavy-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t01-accessories-ring,Tier 1 ring,P3,Proposed equipment system,asset-inbox/character/future/t01/accessories/ring.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t01-accessories-amulet,Tier 1 amulet,P3,Proposed equipment system,asset-inbox/character/future/t01/accessories/amulet.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t01-accessories-charm,Tier 1 charm,P3,Proposed equipment system,asset-inbox/character/future/t01/accessories/charm.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t02-weapons-sword,Tier 2 sword,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/sword.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-weapons-axe,Tier 2 axe,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/axe.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-weapons-mace,Tier 2 mace,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/mace.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-weapons-dagger,Tier 2 dagger,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/dagger.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-weapons-bow,Tier 2 bow,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/bow.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-weapons-staff,Tier 2 staff,P3,Proposed equipment system,asset-inbox/character/future/t02/weapons/staff.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-offhand-shield,Tier 2 shield,P3,Proposed equipment system,asset-inbox/character/future/t02/offhand/shield.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-offhand-parrying-blade,Tier 2 parrying-blade,P3,Proposed equipment system,asset-inbox/character/future/t02/offhand/parrying-blade.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-offhand-focus,Tier 2 focus,P3,Proposed equipment system,asset-inbox/character/future/t02/offhand/focus.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t02-armor-light-helm,Tier 2 light helm,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/light-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-light-chest,Tier 2 light chest,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/light-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-light-gloves,Tier 2 light gloves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/light-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-light-greaves,Tier 2 light greaves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/light-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-light-boots,Tier 2 light boots,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/light-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-medium-helm,Tier 2 medium helm,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/medium-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-medium-chest,Tier 2 medium chest,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/medium-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-medium-gloves,Tier 2 medium gloves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/medium-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-medium-greaves,Tier 2 medium greaves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/medium-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-medium-boots,Tier 2 medium boots,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/medium-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-heavy-helm,Tier 2 heavy helm,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/heavy-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-heavy-chest,Tier 2 heavy chest,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/heavy-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-heavy-gloves,Tier 2 heavy gloves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/heavy-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-heavy-greaves,Tier 2 heavy greaves,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/heavy-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-armor-heavy-boots,Tier 2 heavy boots,P3,Proposed equipment system,asset-inbox/character/future/t02/armor/heavy-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t02-accessories-ring,Tier 2 ring,P3,Proposed equipment system,asset-inbox/character/future/t02/accessories/ring.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t02-accessories-amulet,Tier 2 amulet,P3,Proposed equipment system,asset-inbox/character/future/t02/accessories/amulet.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t02-accessories-charm,Tier 2 charm,P3,Proposed equipment system,asset-inbox/character/future/t02/accessories/charm.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t03-weapons-sword,Tier 3 sword,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/sword.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-weapons-axe,Tier 3 axe,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/axe.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-weapons-mace,Tier 3 mace,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/mace.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-weapons-dagger,Tier 3 dagger,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/dagger.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-weapons-bow,Tier 3 bow,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/bow.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-weapons-staff,Tier 3 staff,P3,Proposed equipment system,asset-inbox/character/future/t03/weapons/staff.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-offhand-shield,Tier 3 shield,P3,Proposed equipment system,asset-inbox/character/future/t03/offhand/shield.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-offhand-parrying-blade,Tier 3 parrying-blade,P3,Proposed equipment system,asset-inbox/character/future/t03/offhand/parrying-blade.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-offhand-focus,Tier 3 focus,P3,Proposed equipment system,asset-inbox/character/future/t03/offhand/focus.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t03-armor-light-helm,Tier 3 light helm,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/light-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-light-chest,Tier 3 light chest,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/light-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-light-gloves,Tier 3 light gloves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/light-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-light-greaves,Tier 3 light greaves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/light-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-light-boots,Tier 3 light boots,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/light-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-medium-helm,Tier 3 medium helm,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/medium-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-medium-chest,Tier 3 medium chest,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/medium-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-medium-gloves,Tier 3 medium gloves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/medium-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-medium-greaves,Tier 3 medium greaves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/medium-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-medium-boots,Tier 3 medium boots,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/medium-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-heavy-helm,Tier 3 heavy helm,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/heavy-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-heavy-chest,Tier 3 heavy chest,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/heavy-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-heavy-gloves,Tier 3 heavy gloves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/heavy-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-heavy-greaves,Tier 3 heavy greaves,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/heavy-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-armor-heavy-boots,Tier 3 heavy boots,P3,Proposed equipment system,asset-inbox/character/future/t03/armor/heavy-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t03-accessories-ring,Tier 3 ring,P3,Proposed equipment system,asset-inbox/character/future/t03/accessories/ring.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t03-accessories-amulet,Tier 3 amulet,P3,Proposed equipment system,asset-inbox/character/future/t03/accessories/amulet.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t03-accessories-charm,Tier 3 charm,P3,Proposed equipment system,asset-inbox/character/future/t03/accessories/charm.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t04-weapons-sword,Tier 4 sword,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/sword.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-weapons-axe,Tier 4 axe,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/axe.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-weapons-mace,Tier 4 mace,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/mace.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-weapons-dagger,Tier 4 dagger,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/dagger.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-weapons-bow,Tier 4 bow,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/bow.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-weapons-staff,Tier 4 staff,P3,Proposed equipment system,asset-inbox/character/future/t04/weapons/staff.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-offhand-shield,Tier 4 shield,P3,Proposed equipment system,asset-inbox/character/future/t04/offhand/shield.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-offhand-parrying-blade,Tier 4 parrying-blade,P3,Proposed equipment system,asset-inbox/character/future/t04/offhand/parrying-blade.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-offhand-focus,Tier 4 focus,P3,Proposed equipment system,asset-inbox/character/future/t04/offhand/focus.png,1024x1024,Transparent,,Not started,Base design pending; no rarity effects. Higher tier changes materials and craftsmanship.,,,
character-future-t04-armor-light-helm,Tier 4 light helm,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/light-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-light-chest,Tier 4 light chest,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/light-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-light-gloves,Tier 4 light gloves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/light-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-light-greaves,Tier 4 light greaves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/light-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-light-boots,Tier 4 light boots,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/light-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-medium-helm,Tier 4 medium helm,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/medium-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-medium-chest,Tier 4 medium chest,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/medium-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-medium-gloves,Tier 4 medium gloves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/medium-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-medium-greaves,Tier 4 medium greaves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/medium-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-medium-boots,Tier 4 medium boots,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/medium-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-heavy-helm,Tier 4 heavy helm,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/heavy-helm.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-heavy-chest,Tier 4 heavy chest,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/heavy-chest.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-heavy-gloves,Tier 4 heavy gloves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/heavy-gloves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-heavy-greaves,Tier 4 heavy greaves,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/heavy-greaves.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-armor-heavy-boots,Tier 4 heavy boots,P3,Proposed equipment system,asset-inbox/character/future/t04/armor/heavy-boots.png,1024x1024,Transparent,,Not started,Cohesive armor family; isolated equipment with consistent orientation.,,,
character-future-t04-accessories-ring,Tier 4 ring,P3,Proposed equipment system,asset-inbox/character/future/t04/accessories/ring.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t04-accessories-amulet,Tier 4 amulet,P3,Proposed equipment system,asset-inbox/character/future/t04/accessories/amulet.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
character-future-t04-accessories-charm,Tier 4 charm,P3,Proposed equipment system,asset-inbox/character/future/t04/accessories/charm.png,1024x1024,Transparent,,Not started,Concept for one accessory slot; exact item names and bonuses not finalized.,,,
